p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.165549729754612e-9,1.473977061165181,0.5,0.027,1.4929074570910357e-4,BM & Prog.,RRN3P1
8.43487660364295e-9,0.8558325601011562,0.25,0.007,1.5421484894440404e-4,BM & Prog.,LINC00607
8.43487660364295e-9,0.8532437618005452,0.25,0.007,1.5421484894440404e-4,BM & Prog.,GFRAL
8.434876832007e-9,0.8531693002652435,0.25,0.007,1.54214853119584e-4,BM & Prog.,KCNK10
8.54119311080941e-9,0.8636907765691879,0.25,0.007,1.5615863364492843e-4,BM & Prog.,DNAH3
8.54119311080941e-9,0.8330234905828021,0.25,0.007,1.5615863364492843e-4,BM & Prog.,ZNF610
8.763301062441896e-9,3.0404338656752232,0.25,0.007,1.602194333246252e-4,BM & Prog.,NUPR2
8.807516131744882e-9,1.9417334275197178,0.75,0.059,1.610278174366917e-4,BM & Prog.,SEPT14
8.868018191989222e-9,0.8122024908328754,0.25,0.007,1.6213397660413894e-4,BM & Prog.,ZNF229
9.408497776373644e-9,1.907690525638346,0.5,0.027,1.7201556484543933e-4,BM & Prog.,SLFNL1-AS1
9.437284235619125e-9,1.1725554451220255,0.25,0.007,1.7254186767982446e-4,BM & Prog.,STARD4
9.672944687531538e-9,1.1735975159617487,0.25,0.007,1.768504477221391e-4,BM & Prog.,DCBLD1
9.67294494107561e-9,1.3646101065797462,0.25,0.007,1.7685045235768537e-4,BM & Prog.,LMX1B
9.677943439375545e-9,2.638824834785283,0.5,0.028,1.769418399021031e-4,BM & Prog.,FAM86B3P
9.725959095819767e-9,1.2421229208511264,0.5,0.026,1.778197101488728e-4,BM & Prog.,TTPA
1.003719501468741e-8,1.1664003221851273,0.25,0.007,1.8351003645352993e-4,BM & Prog.,GAS2L3
1.0227285603686026e-8,1.2522005525654671,0.5,0.027,1.869854626921916e-4,BM & Prog.,STAU2-AS1
1.0543660071825122e-8,1.1593681453250795,0.25,0.007,1.927697370931787e-4,BM & Prog.,TTLL6
1.2216626982505613e-8,0.8568510704689267,0.25,0.007,2.2335659112115012e-4,BM & Prog.,LRRC6
1.2436021973387873e-8,2.6708947599360093,0.75,0.063,2.2736778973945048e-4,BM & Prog.,HLA-L
1.2829572987833941e-8,0.8500609116044437,0.25,0.007,2.3456308293656796e-4,BM & Prog.,CRHBP
1.2861914755015641e-8,1.887763093962067,0.5,0.028,2.3515438746595096e-4,BM & Prog.,CCDC168
1.2886080946625855e-8,2.4150888002244595,0.75,0.064,2.355962179471605e-4,BM & Prog.,DNAAF4
1.2987416921310922e-8,0.8464878981672727,0.25,0.007,2.3744894357232758e-4,BM & Prog.,ASXL3
1.3147149676668267e-8,0.8458544027593141,0.25,0.007,2.4036933753852593e-4,BM & Prog.,ANKRD26P3
1.3291474031368104e-8,1.4785376699306272,0.5,0.028,2.4300801971550304e-4,BM & Prog.,LIPT1
1.3375350523828375e-8,2.178984542771204,0.5,0.029,2.4454153362715416e-4,BM & Prog.,GCSAML
1.3472357826388838e-8,0.8312157856999303,0.25,0.007,2.463151181398671e-4,BM & Prog.,LCA5
1.3472357826388838e-8,0.8255068822206092,0.25,0.007,2.463151181398671e-4,BM & Prog.,KIAA1755
1.3671134275006798e-8,1.763805003460072,0.25,0.007,2.499493479499493e-4,BM & Prog.,CTTNBP2
1.3805375704026794e-8,0.8125231078337459,0.25,0.007,2.524036839967219e-4,BM & Prog.,PHACTR1
1.3974869522393729e-8,0.8273815734713794,0.25,0.007,2.555025394779245e-4,BM & Prog.,ZNRD1ASP
1.419839188109334e-8,1.5976754060761182,0.75,0.06,2.595891987620295e-4,BM & Prog.,MFSD4B
1.5236379000638643e-8,1.1694533156111275,0.25,0.007,2.785667172686763e-4,BM & Prog.,GABRG2
1.674900464580962e-8,2.412599742909385,1,0.116,3.062220519393373e-4,BM & Prog.,SPDYE7P
1.682840596381754e-8,2.420255969780426,0.75,0.065,3.0767374623647605e-4,BM & Prog.,PART1
1.8681311515372164e-8,0.8510569135684519,0.25,0.007,3.4155041843554927e-4,BM & Prog.,APOB
1.8910956863966584e-8,3.0406641804437413,0.75,0.071,3.4574902434390104e-4,BM & Prog.,ADIPOQ-AS1
1.927680907211458e-8,1.4810326284187911,0.5,0.029,3.5243790026547083e-4,BM & Prog.,CCDC58
1.9974354644465773e-8,2.249456911382433,1,0.119,3.6519112596476776e-4,BM & Prog.,GPR82
2.006907818139163e-8,0.8443365530153636,0.25,0.007,3.6692295639038317e-4,BM & Prog.,ROBO2
2.0170603323105428e-8,1.7674861648748348,0.25,0.007,3.6877914055633655e-4,BM & Prog.,HEPH
2.0189139831063323e-8,0.8624155978180649,0.25,0.007,3.6911804353133076e-4,BM & Prog.,ZNF367
2.0309900679966716e-8,0.8484371189969621,0.25,0.007,3.7132591413183147e-4,BM & Prog.,LINC00320
2.0309900679966716e-8,0.8014259337062315,0.25,0.007,3.7132591413183147e-4,BM & Prog.,ATP1B2
2.0553527757312092e-8,0.8232262904839538,0.25,0.007,3.75780147986937e-4,BM & Prog.,SLC13A1
2.0799991024969242e-8,0.8257533912905064,0.25,0.007,3.8028623590951265e-4,BM & Prog.,ADORA2B
2.1049321923554064e-8,0.819442441134211,0.25,0.007,3.8484475272833893e-4,BM & Prog.,L3MBTL1
2.1647586028253843e-8,1.1735495146404527,0.25,0.007,3.95782815354565e-4,BM & Prog.,GNG12-AS1
2.1903747671762545e-8,1.4082188753260836,0.25,0.007,4.0046621868283463e-4,BM & Prog.,PDZRN3
2.256215668368845e-8,1.2327358080661337,0.5,0.028,4.1250391064787595e-4,BM & Prog.,ANKAR
2.2958135404544593e-8,1.1576634709273457,0.25,0.007,4.197435896012888e-4,BM & Prog.,GRAMD1C
2.4287689833250155e-8,2.0530101786835067,0.5,0.03,4.440518332213126e-4,BM & Prog.,HYLS1
2.5172422167540405e-8,1.9636453762560566,0.75,0.062,4.6022739448914123e-4,BM & Prog.,ENPP6
2.935421539022723e-8,0.8166990755287937,0.25,0.007,5.366831199795244e-4,BM & Prog.,HAPLN1
3.0754794241919333e-8,0.8465916453456301,0.25,0.007,5.622899031250112e-4,BM & Prog.,AKR1B15
3.2067328333542706e-8,1.1669149156498089,0.25,0.008,5.862869639221613e-4,BM & Prog.,LOC283194
3.2918108946147395e-8,1.2448455135254066,0.5,0.029,6.018417858624128e-4,BM & Prog.,LRP6
4.0789371212995723e-8,0.8628516907139537,0.25,0.008,7.457520738872009e-4,BM & Prog.,SNORD47
4.1880820988537807e-8,2.1131392270626757,0.75,0.067,7.657070501334367e-4,BM & Prog.,LOC100134868
4.2693610610879136e-8,0.8456488569509457,0.25,0.008,7.805672827987032e-4,BM & Prog.,ZFP82
4.4178070925373763e-8,0.8212129349159285,0.25,0.008,8.077076707286086e-4,BM & Prog.,TCL6
4.519538360789359e-8,0.8142152787076873,0.25,0.008,8.263071985031185e-4,BM & Prog.,EML5
4.6169375358218206e-8,1.7506772846094487,0.25,0.008,8.441146896743034e-4,BM & Prog.,LOC641367
4.723049421496366e-8,1.8941665679827722,0.5,0.03,8.635151257321806e-4,BM & Prog.,PLEKHG4B
4.9209064188561175e-8,1.9190619332569732,0.75,0.065,8.99689320559464e-4,BM & Prog.,SGK494
4.928121124831649e-8,2.7568182841925695,1,0.138,9.010083852529704e-4,BM & Prog.,CEP126
4.933401547477228e-8,1.4621513182212384,0.5,0.03,9.019738049252617e-4,BM & Prog.,ARSK
5.107893238587002e-8,1.1457168388375556,0.25,0.008,9.338761208108617e-4,BM & Prog.,RIMS2
5.218815239842934e-8,1.5596302570952671,0.75,0.064,9.541559903004837e-4,BM & Prog.,HNF1A-AS1
5.942481563322261e-8,2.021820869005798,1,0.121,0.001086463904222209,BM & Prog.,ZNF441
