p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.008760978924307e-67,0.7900735071965044,0.216,0.062,1.2814117697767311e-62,0,CD27
7.961361094655197e-67,0.8062918675449966,0.396,0.19,1.4555756489358096e-62,0,CD96
2.7852189275279764e-66,-1.3721054982657825,0.092,0.285,5.092215765199399e-62,0,LINC00670
3.4576636380138657e-66,-1.4564174115281197,0.173,0.376,6.321646429380751e-62,0,LOC286437
4.0740673646672414e-66,-1.636330419266152,0.26,0.464,7.448617362821118e-62,0,LEPR
5.648618623715646e-66,-1.3846794776055482,0.136,0.336,1.0327369429739315e-61,0,ARHGEF26-AS1
9.622050425801468e-66,-0.9989968941038411,0.049,0.224,1.7591994793492823e-61,0,EMP2
1.5231364070808878e-65,-1.6761317252394883,0.036,0.2,2.7847502930659874e-61,0,CD14
2.592881231602298e-65,0.7496975402120938,0.568,0.347,4.7405647557384817e-61,0,HLA-F
2.741758134974914e-65,0.8231648835901957,0.407,0.208,5.0127563981746356e-61,0,PDCD4
5.196243307265716e-65,0.8622533492721975,0.482,0.281,9.50029163867391e-61,0,SNHG6
6.0694254548672905e-65,-1.2069014897916963,0.127,0.325,1.1096730559133867e-60,0,FCGRT
1.3238557014531697e-64,-1.385396897191211,0.221,0.426,2.4204053789668302e-60,0,ZNF37BP
2.9100059515085147e-64,-1.2821679645115818,0.1,0.288,5.320363881143017e-60,0,NKAIN3-IT1
4.664943457384732e-64,0.7524115075189723,0.542,0.319,8.528916123136506e-60,0,FYN
5.088110297917337e-64,-0.9613077401515587,0.036,0.201,9.302592057682268e-60,0,SYK
5.197873178883771e-64,-1.0906919817229999,0.029,0.188,9.503271532953199e-60,0,RAB31
5.242412922437842e-64,-1.6262595846961658,0.174,0.373,9.584703546093106e-60,0,POTEM
1.7931986006682446e-63,-1.1166324623398944,0.072,0.253,3.2785050016017516e-59,0,METTL7A
1.9897048910753935e-63,0.5170783368020837,0.887,0.783,3.637777452353142e-59,0,RPL24
4.365293674993093e-63,0.7599781946043822,0.446,0.244,7.981066425989872e-59,0,LDHB
2.941747343622759e-62,-0.9029710565540159,0.018,0.166,5.3783966683454905e-58,0,IL13RA1
3.660751839970548e-62,0.6567362358458086,0.688,0.49,6.692952589018153e-58,0,BTG1
3.9092125297675755e-62,-1.4648763522638808,0.254,0.441,7.147213268174058e-58,0,GRN
5.0835336055162114e-62,-1.235298834606826,0.214,0.414,9.29422449096529e-58,0,NFX1
5.296991987005503e-62,-1.3951690649733008,0.368,0.541,9.684490449842161e-58,0,IFITM3
8.134639585353392e-62,1.0812560330470737,0.283,0.114,1.4872561553901606e-57,0,CD8B
1.92040357428159e-61,0.9221241257549935,0.392,0.193,3.511073854859031e-57,0,LTB
7.27155833770996e-61,0.42747082632667155,0.973,0.949,1.329459010883512e-56,0,RPL15
8.056802656579623e-61,0.7794804617507238,0.45,0.246,1.4730252297024525e-56,0,SLC38A1
9.668378686509565e-61,0.5582093954101621,0.822,0.691,1.7676696752545437e-56,0,RPL29
3.250851369134113e-59,-1.2936485673566924,0.145,0.332,5.9435315581878984e-55,0,GPX1
4.893583565239322e-59,-1.9656555513072853,0.048,0.206,8.946938832327053e-55,0,VCAN
6.924225715799869e-59,-0.9855652274152104,0.027,0.176,1.2659561876196901e-54,0,ZFHX3
1.0720322613155728e-58,0.8436285219495108,0.431,0.233,1.9599965833632617e-54,0,CXCR4
1.1024573559253841e-58,0.6912644136515351,0.487,0.28,2.0156227838383798e-54,0,CDC42SE2
2.0200512965610326e-58,-1.3347344353657986,0.05,0.208,3.693259785502536e-54,0,MS4A4A
2.6992853583256434e-58,-1.2395053845340045,0.108,0.288,4.935103420626774e-54,0,ARRDC3-AS1
1.1195235001380426e-57,0.7838740713491721,0.436,0.24,2.0468248153023833e-53,0,TMC8
1.2115915375004706e-57,-1.2954307717610156,0.135,0.32,2.2151528080121103e-53,0,PECAM1
1.532050769099802e-57,0.4407873577209642,0.955,0.911,2.801048421145168e-53,0,UBA52
2.7616699151104435e-57,0.49669023411223456,0.914,0.843,5.049161105796424e-53,0,ARHGDIB
5.720816408106489e-57,-1.1244958034126966,0.073,0.24,1.0459368638941093e-52,0,TIMP2
8.21073511956216e-57,-1.2414146689570953,0.079,0.246,1.5011687019095496e-52,0,ZNF829
4.361341900752757e-56,0.7974603042527599,0.221,0.076,7.973841397146266e-52,0,CD5
1.064269819345626e-55,0.780141469054362,0.351,0.171,1.945804510709608e-51,0,ORC3
1.754616530672842e-55,-1.0811178633905834,0.051,0.205,3.207965403029157e-51,0,LINC00346
2.3935304164812987e-55,-1.3770738859999967,0.164,0.342,4.3760916604527585e-51,0,RAD21-AS1
2.593510149911446e-55,-1.1150423418886841,0.071,0.233,4.741714607083097e-51,0,FGL2
2.963605047161994e-55,0.49534245779929975,0.91,0.823,5.418359107726274e-51,0,RPS5
3.3656769657676235e-55,-1.23528418849188,0.034,0.178,6.153467196512946e-51,0,CAVIN1
3.456232606232944e-55,-1.1879961015045641,0.072,0.234,6.319030073975691e-51,0,LOC100130451
4.4618604507132266e-55,-1.0642064457686358,0.065,0.226,8.157619462038992e-51,0,FGR
7.061898615194142e-55,0.6775556178394129,0.483,0.278,1.2911269238159449e-50,0,CYFIP2
1.0578908866053081e-54,-1.0879070413801966,0.076,0.242,1.934141907980485e-50,0,ASB4
1.1499842843352243e-54,0.4721337589830914,0.897,0.804,2.1025162670500905e-50,0,RPL18
4.055133874646629e-54,-1.0475458714171353,0.05,0.202,7.4140012630164315e-50,0,CPM
6.717516686003301e-54,-1.1632254550809156,0.093,0.26,1.2281635757019835e-49,0,ADH4
6.731946442321408e-54,-0.9204895752058548,0.021,0.155,1.2308017680496231e-49,0,LILRB2
1.467534590636425e-53,-1.0151432159028875,0.055,0.207,2.6830934920605756e-49,0,ATCAY
1.7672161820742568e-53,0.7724526480421521,0.358,0.181,3.2310013456863635e-49,0,STK17A
3.8622530046575427e-53,-1.1046019883954366,0.021,0.151,7.061357168415385e-49,0,NFIB
6.968476308346216e-53,-1.784705001036675,0.461,0.585,1.2740465234549386e-48,0,HLA-DRB1
7.413782923420124e-53,-0.9797006659913519,0.016,0.142,1.3554619318889013e-48,0,FCGR3A
1.7431490298520446e-52,-1.1077794019187415,0.02,0.149,3.186999371278493e-48,0,MPEG1
2.117962253780033e-52,-0.7872269870774488,0.013,0.136,3.8722703885860344e-48,0,MEF2C
3.5704870975604984e-52,-1.016842691100871,0.023,0.154,6.527921560469859e-48,0,DAB2
4.229175330523398e-52,-1.1773190552694541,0.076,0.235,7.732201256795928e-48,0,SCD5
5.9663254318297786e-52,-1.4127340051134862,0.087,0.247,1.0908232787014384e-47,0,EGR1
7.762395286385907e-52,-0.9489240578495823,0.057,0.21,1.4191987302099352e-47,0,SPART
1.3371280572345108e-51,-1.499163661942743,0.063,0.213,2.444671227041856e-47,0,SERPINA1
1.4790717537743788e-51,-1.1157405109301797,0.072,0.227,2.704186887425697e-47,0,LOC646214
3.379128059368571e-51,-0.9651651201564515,0.217,0.398,6.178059830943558e-47,0,ORAI2
3.8816276938014953e-51,-1.2803161635290055,0.039,0.178,7.096779912577274e-47,0,IER3
4.4390862539954695e-51,-0.9231315837933519,0.042,0.184,8.115981398179917e-47,0,PTAFR
7.273314776345766e-51,0.691849540996192,0.452,0.263,1.3297801405592964e-46,0,IKZF1
9.785327017998403e-51,-1.2959196865499365,0.081,0.235,1.789051338700648e-46,0,TYMP
1.0453206572204161e-50,-1.9084979060164033,0.373,0.518,1.911159757596087e-46,0,CTSB
1.385323133404418e-50,0.8997403721569757,0.423,0.247,2.5327862848032976e-46,0,DGKA
2.4722798217258635e-50,-0.9421825296742329,0.064,0.217,4.520069198061396e-46,0,CCDC88A
3.021281111539554e-50,0.6511203044167344,0.562,0.387,5.523808256227766e-46,0,HNRNPA1
4.674526332443522e-50,-1.0621719356373203,0.114,0.278,8.546436493606491e-46,0,PRR11
8.796011410144878e-50,-1.0795310534772395,0.241,0.42,1.608174766116788e-45,0,KLHL5
1.025599034980968e-49,-1.1779930157078353,0.148,0.317,1.8751027156557037e-45,0,ORC4
1.0666332867424004e-49,-0.9540298339975997,0.101,0.265,1.9501256381511305e-45,0,FBLIM1
1.2136726934946359e-49,-1.2599911008422533,0.027,0.156,2.2189577855162427e-45,0,MS4A6A
1.688850211862386e-49,0.4650948818580045,0.762,0.553,3.0877248423480005e-45,0,IFITM1
2.2111115018423458e-49,0.5985267790918165,0.662,0.483,4.042575158818361e-45,0,TOMM7
2.5311085999350518e-49,0.6030414642792032,0.514,0.309,4.6276258532612555e-45,0,SYNE2
2.6527458308734606e-49,0.6230119221561143,0.192,0.064,4.850015202585948e-45,0,THEMIS
3.360256847114436e-49,-0.9103366255388993,0.066,0.217,6.143557593579323e-45,0,GJC1
5.823457987609715e-49,0.7999311426214248,0.282,0.125,1.0647028238746842e-44,0,CD69
6.887720042159472e-49,-0.9770908009385042,0.021,0.145,1.2592818553080162e-44,0,TNFAIP2
9.714267389040366e-49,-0.9158824205875308,0.026,0.153,1.77605950673825e-44,0,LRP1
1.03890038200204e-48,-0.791705473322754,0.026,0.154,1.89942156841433e-44,0,BCAT1
1.061599285111169e-48,-0.9871811344938392,0.03,0.16,1.9409219729687503e-44,0,ITGAX
1.777294822951619e-48,0.53354364629346,0.764,0.583,3.249428124802445e-44,0,IL2RG
4.094251917387267e-48,-1.1906320963970933,0.066,0.21,7.485520780559141e-44,0,LINC00550
4.4388800144356956e-48,0.5488246359982276,0.651,0.47,8.115604330392782e-44,0,NOP53
4.815003287768685e-48,-0.9908982473439647,0.025,0.149,8.803270511027487e-44,0,CD93
1.0422596571025214e-47,-1.029826595682183,0.065,0.211,1.9055633310805397e-43,0,MRPL36
1.2553635874781926e-47,0.7091137431480941,0.375,0.203,2.2951812469863793e-43,0,PARP8
1.701569798609323e-47,0.7742475005009761,0.213,0.081,3.110980062797425e-43,0,GPR171
1.896675536672328e-47,0.6416287069353968,0.568,0.389,3.4676918836980173e-43,0,SEPT9
2.60420790998904e-47,-1.03025857040843,0.052,0.189,4.761273321832962e-43,0,FAM111B
4.469361583052768e-47,-1.0759410583835822,0.093,0.247,8.171333782295375e-43,0,SHISA9
4.65466341828839e-47,-0.7798167479629704,0.017,0.134,8.510121127656664e-43,0,CLIC4
6.572161864155388e-47,-1.0109835024234541,0.063,0.206,1.2015883536235297e-42,0,CD9
8.903648192440238e-47,-0.7870771059406227,0.018,0.134,1.6278539990238486e-42,0,SGSM1
9.79621624489902e-47,-1.5497363259271344,0.428,0.574,1.791042216054888e-42,0,USP33
1.3833124173695025e-46,-0.9996289828021531,0.03,0.155,2.5291100926766614e-42,0,SLC9A3R2
1.552442075080027e-46,-0.8779645210664739,0.01,0.118,2.8383298458688133e-42,0,ADAP2
1.906046298709104e-46,0.5664079118910927,0.681,0.523,3.484824447929855e-42,0,TMA7
1.994647932867265e-46,-1.1605214692811017,0.017,0.131,3.646814815661221e-42,0,CD163
2.6488027915978494e-46,-0.829903535591124,0.02,0.137,4.842806143878348e-42,0,BAAT
2.975736443674701e-46,-2.2664116066218014,0.143,0.295,5.440538939970456e-42,0,FN1
3.5153835178800466e-46,-1.0730926969828052,0.135,0.298,6.427175685740089e-42,0,ACTN1
4.618212602469029e-46,-1.0551749909841537,0.084,0.231,8.443478101094126e-42,0,HTRA4
6.0335927717755834e-46,-1.016136037749345,0.085,0.234,1.10312176646373e-41,0,ALPK1
9.35020809764289e-46,-0.9392669222461911,0.064,0.206,1.7094985464920496e-41,0,ZNF662
1.0439813666468262e-45,-0.7766073729475729,0.347,0.522,1.9087111326403922e-41,0,RAC1
1.1118914226148134e-45,-0.9455612137650479,0.034,0.161,2.0328710879666633e-41,0,SPDYE7P
1.2839818000576936e-45,-0.888127488895601,0.029,0.151,2.3475039250454813e-41,0,ZNRF3-AS1
1.8015814951620944e-45,0.6713748875185761,0.391,0.219,3.293831447604857e-41,0,ACAP1
3.186028610618155e-45,-0.8040250233028579,0.036,0.163,5.825016108793172e-41,0,ZBTB8A
3.4526322758904666e-45,-0.7542295386737798,0.062,0.204,6.31244759001054e-41,0,GAS7
3.6032022710950415e-45,0.6243431078459931,0.305,0.148,6.587734712243064e-41,0,RASGRP1
3.910140299295008e-45,-0.799340217683005,0.026,0.145,7.148909509201063e-41,0,SHROOM4
1.3149475206076063e-44,-0.8433917650699418,0.016,0.126,2.4041185519268868e-40,0,GAS6
1.4358190819838764e-44,-0.892550384938128,0.052,0.186,2.625108027591121e-40,0,LOC100379224
3.3631202959552054e-44,0.6897490996885527,0.369,0.203,6.148792837094902e-40,0,NFATC2
4.603035740861223e-44,-0.7783087564843669,0.032,0.153,8.415730245016575e-40,0,RHOBTB3
5.034143745822657e-44,-0.8879282633454182,0.111,0.265,9.203925010487563e-40,0,METTL8
5.27051916222568e-44,0.6287533341249464,0.174,0.059,9.63609018429721e-40,0,TNFRSF25
7.660119609257276e-44,-2.323280263251944,0.022,0.134,1.4004996681605076e-39,0,S100A9
7.884555496388608e-44,0.5972221516747014,0.486,0.307,1.4415332814047292e-39,0,ARHGEF1
8.606637092327637e-44,0.5460876849623446,0.555,0.366,1.573551459590262e-39,0,ARL4C
9.62104640883585e-44,0.4930905688222773,0.806,0.711,1.7590159149274586e-39,0,EEF1G
