"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MS4A4A.5",3.40366355511881e-106,0.603045939284354,0.506,0.115,6.95402500946324e-102,"Monocyte","MS4A4A"
"CARD9",5.74580142419532e-106,0.34071544129675,0.163,0.013,1.17392468897735e-101,"Monocyte","CARD9"
"TNFAIP8L2.1",7.48457444566853e-106,0.526026043625503,0.266,0.036,1.52917340499454e-101,"Monocyte","TNFAIP8L2"
"NCKAP1L.2",3.39302054966501e-105,0.610395038514314,0.378,0.071,6.93228028502059e-101,"Monocyte","NCKAP1L"
"BID.2",8.76118873102243e-105,0.779208338012573,0.448,0.102,1.78999846963519e-100,"Monocyte","BID"
"OAZ1.4",4.70934578103576e-104,0.903171008533737,1,0.906,9.62166436523417e-100,"Monocyte","OAZ1"
"LINC00309",6.85410646723844e-104,0.354468848859543,0.133,0.008,1.40036249232149e-99,"Monocyte","LINC00309"
"C9orf72",1.96952793205047e-102,0.599831307156289,0.308,0.05,4.02394251797232e-98,"Monocyte","C9orf72"
"VMO1.2",2.50227759602857e-102,1.12032732320564,0.387,0.078,5.11240335644596e-98,"Monocyte","VMO1"
"PTAFR.1",8.38046551550811e-102,0.6293274751966,0.326,0.056,1.71221290947346e-97,"Monocyte","PTAFR"
"SIGLEC9.1",2.31783636124355e-101,0.373483008722422,0.182,0.018,4.73557146965669e-97,"Monocyte","SIGLEC9"
"HN1.2",5.07696080933521e-101,0.885505972536617,0.527,0.142,1.03727386295528e-96,"Monocyte","HN1"
"F13A1.5",7.10965528181852e-101,0.454366947056147,0.455,0.099,1.45257367062834e-96,"Monocyte","F13A1"
"RP11-1143G9.4",9.53624665914481e-101,1.46478599661829,0.205,0.023,1.94835055492988e-96,"Monocyte","RP11-1143G9.4"
"BASP1.1",2.01659577353929e-100,0.673843451635585,0.322,0.057,4.12010682491812e-96,"Monocyte","BASP1"
"NLRC4",4.20379464448681e-100,0.318175319617638,0.133,0.009,8.588772838151e-96,"Monocyte","NLRC4"
"RHOG.4",5.26279632766857e-100,0.965984092750431,0.718,0.264,1.07524191770597e-95,"Monocyte","RHOG"
"SPARCL1.5",9.06570006872875e-100,-3.55595139301235,0.161,0.656,1.85221318104197e-95,"Monocyte","SPARCL1"
"ARPC1B.4",1.63507961653712e-99,1.00848918390656,0.958,0.597,3.34063116454699e-95,"Monocyte","ARPC1B"
"GMFG.2",1.51591190706563e-98,1.01744522008424,0.816,0.322,3.09715961732579e-94,"Monocyte","GMFG"
"FAM49A.2",1.53990289138177e-98,0.651001759136077,0.375,0.076,3.14617559738209e-94,"Monocyte","FAM49A"
"NFKBID.1",3.09796898309536e-98,0.648981327669516,0.357,0.068,6.32946042936213e-94,"Monocyte","NFKBID"
"UCP2.4",5.77258290821553e-98,0.859461926169524,0.597,0.173,1.17939641397751e-93,"Monocyte","UCP2"
"ATP6V0B.4",2.31536644991859e-97,1.00230177006906,0.907,0.456,4.73052519382868e-93,"Monocyte","ATP6V0B"
"IRF8.2",6.75961633045899e-97,0.617170774574844,0.352,0.067,1.38105721247608e-92,"Monocyte","IRF8"
"TLR2.1",2.16657373961189e-96,0.468289033262694,0.254,0.036,4.42652680740105e-92,"Monocyte","TLR2"
"PAK1.1",1.25171228186827e-95,0.586305545219475,0.319,0.057,2.55737336308507e-91,"Monocyte","PAK1"
"EPB41L3.2",1.8997275322384e-95,0.661451484089558,0.387,0.081,3.88133332111628e-91,"Monocyte","EPB41L3"
"SELM.5",6.35328604490004e-95,-2.16572995879124,0.226,0.682,1.29803987183353e-90,"Monocyte","SELM"
"SATB1.1",6.44899644870891e-95,0.633740823842178,0.324,0.058,1.31759446443572e-90,"Monocyte","SATB1"
"SLC7A7.1",7.11883903624144e-95,0.688477931817581,0.35,0.071,1.45445000349449e-90,"Monocyte","SLC7A7"
"CNPY3.3",2.31446382132955e-94,0.860814537480093,0.629,0.205,4.72868103335841e-90,"Monocyte","CNPY3"
"RIN3.1",2.3335146799587e-94,0.562349151815044,0.317,0.057,4.76760384262362e-90,"Monocyte","RIN3"
"PLB1.1",9.04549401006947e-94,0.366400152057098,0.182,0.019,1.84808488119729e-89,"Monocyte","PLB1"
"FCGR1B.1",1.74013575853247e-93,0.671376500320396,0.284,0.047,3.55527136825768e-89,"Monocyte","FCGR1B"
"RNF130.4",2.52937546523097e-93,0.880533677244758,0.706,0.26,5.16776701301338e-89,"Monocyte","RNF130"
"CD300C",1.31489270641488e-91,0.351610250671413,0.145,0.012,2.68645728847624e-87,"Monocyte","CD300C"
"TMEM170B",1.7211944620319e-91,0.335317336742601,0.142,0.012,3.51657240537738e-87,"Monocyte","TMEM170B"
"FPR3.1",2.49658175785398e-91,0.650973679587234,0.34,0.066,5.10076618947147e-87,"Monocyte","FPR3"
"SHTN1.1",5.99042815557329e-91,0.459961504245268,0.249,0.037,1.22390437646518e-86,"Monocyte","SHTN1"
"CD59.4",1.08508018666394e-90,-2.1025013833991,0.205,0.664,2.21692732937309e-86,"Monocyte","CD59"
"TM6SF1.1",2.87104868844518e-90,0.583946537203994,0.284,0.049,5.86583957536235e-86,"Monocyte","TM6SF1"
"SKAP2.3",5.29668339900028e-90,0.717168654187522,0.524,0.144,1.08216538524975e-85,"Monocyte","SKAP2"
"ADAP2.1",2.24817023313779e-89,0.581211818441205,0.343,0.068,4.59323660332381e-85,"Monocyte","ADAP2"
"HMGA1.1",2.25209658161691e-89,0.603237729058463,0.373,0.081,4.60125852590151e-85,"Monocyte","HMGA1"
"FFAR2",2.36420663594173e-89,0.346972735281899,0.121,0.008,4.83031057789255e-85,"Monocyte","FFAR2"
"ADIRF.5",4.03460753345858e-89,-3.67623008416585,0.338,0.707,8.24310665160923e-85,"Monocyte","ADIRF"
"PSAP.4",1.50758450269792e-88,0.949644135760369,0.993,0.804,3.08014589746212e-84,"Monocyte","PSAP"
"VNN2.1",2.09292829082889e-88,0.583600126553002,0.212,0.028,4.2760617909925e-84,"Monocyte","VNN2"
"CD300LF",3.46376145612476e-88,0.27892575999651,0.11,0.007,7.07681103100849e-84,"Monocyte","CD300LF"
"GLIPR1.4",4.57674910258274e-88,0.907851049522049,0.674,0.247,9.35075609148679e-84,"Monocyte","GLIPR1"
"RP11-356I2.4",5.65784726160378e-88,0.394750536519671,0.207,0.026,1.15595477401827e-83,"Monocyte","RP11-356I2.4"
"CMTM6.4",2.1603642092501e-87,0.923480690754013,0.79,0.334,4.41384011591887e-83,"Monocyte","CMTM6"
"TMSB4X.3",4.9995069677361e-87,0.734778939983662,1,0.994,1.02144926857816e-82,"Monocyte","TMSB4X"
"ARHGAP30.4",8.56739737483649e-87,0.590618568470372,0.431,0.102,1.75040495765284e-82,"Monocyte","ARHGAP30"
"RGS19.3",1.16632133413889e-86,0.718359792262489,0.452,0.116,2.38291111777916e-82,"Monocyte","RGS19"
"SERPINB1.4",2.33331805347434e-86,1.03121414594345,0.744,0.311,4.76720211505342e-82,"Monocyte","SERPINB1"
"NFKBIZ.4",2.89770178273148e-86,0.914910866577071,0.58,0.189,5.92029451229868e-82,"Monocyte","NFKBIZ"
"ATP6V1B2.4",3.10804731388909e-85,0.794142450745959,0.58,0.186,6.3500514670068e-81,"Monocyte","ATP6V1B2"
"RASSF4.5",3.44146418216794e-85,0.710329427080476,0.431,0.11,7.03125547058731e-81,"Monocyte","RASSF4"
"TET2",1.29307624367682e-84,0.456774147486888,0.24,0.037,2.64188407345612e-80,"Monocyte","TET2"
"SLC31A2.1",3.36224450806965e-84,0.586671571518941,0.317,0.064,6.8694017544371e-80,"Monocyte","SLC31A2"
"TAGAP.1",7.77428880718421e-84,0.545765204334314,0.303,0.057,1.58836494619581e-79,"Monocyte","TAGAP"
"CNN3.4",1.2623426010511e-83,-2.33816039707618,0.056,0.555,2.57909216820751e-79,"Monocyte","CNN3"
"CEACAM4",1.62335517898019e-83,0.289676899291965,0.112,0.007,3.31667696617442e-79,"Monocyte","CEACAM4"
"SH3BGRL3.3",1.92659325420131e-83,1.37440899055929,0.942,0.737,3.93622267765871e-79,"Monocyte","SH3BGRL3"
"TREM2.1",5.94728008980971e-83,0.71038999447701,0.282,0.051,1.21508879514902e-78,"Monocyte","TREM2"
"DSTN.4",6.96668988637014e-83,-2.68067236108295,0.413,0.734,1.42336441068428e-78,"Monocyte","DSTN"
"IGSF21.1",7.59756358938429e-83,0.673801740201219,0.312,0.062,1.55225821694711e-78,"Monocyte","IGSF21"
"IFNGR1.4",8.20293625355149e-83,0.9928215620332,0.774,0.342,1.67594190596311e-78,"Monocyte","IFNGR1"
"LPCAT2.1",8.40467485104639e-83,0.621521464654868,0.366,0.082,1.71715911881729e-78,"Monocyte","LPCAT2"
"OPN3",1.13855165617e-82,0.633806428167178,0.242,0.039,2.32617488872093e-78,"Monocyte","OPN3"
"H2AFY.3",2.53866485252323e-82,0.870332543290263,0.73,0.3,5.18674616019021e-78,"Monocyte","H2AFY"
"PTRF.5",4.92588269629871e-82,-2.11356874541829,0.047,0.541,1.00640709368079e-77,"Monocyte","PTRF"
"CARD16.5",1.22142326578506e-81,0.798442284004236,0.531,0.16,2.49548987432545e-77,"Monocyte","CARD16"
"DSE.5",1.3097877312233e-81,0.723803423985204,0.448,0.12,2.67602731366232e-77,"Monocyte","DSE"
"CYTIP.3",1.34862723988085e-81,0.652676978674858,0.406,0.1,2.75538031380057e-77,"Monocyte","CYTIP"
"RP11-386I14.4",1.46973133660811e-81,0.496961050149239,0.172,0.02,3.00280809382404e-77,"Monocyte","RP11-386I14.4"
"CLU.4",5.20849120897046e-81,-3.38416682556241,0.233,0.643,1.06414683890476e-76,"Monocyte","CLU"
"SH3TC1.1",7.052857698811e-81,0.464477307964323,0.261,0.045,1.44096935644408e-76,"Monocyte","SH3TC1"
"TIMP3.3",8.13362351353176e-81,-2.97343283062939,0.061,0.546,1.66178062004967e-76,"Monocyte","TIMP3"
"DUSP10.1",1.33724343289117e-80,0.424266052725511,0.228,0.035,2.73212205773995e-76,"Monocyte","DUSP10"
"SERPING1.5",1.67920626493162e-80,-2.57519401016348,0.221,0.633,3.4307863198818e-76,"Monocyte","SERPING1"
"CEBPA",1.94790467054552e-80,0.389565109097232,0.154,0.016,3.97976403239154e-76,"Monocyte","CEBPA"
"MCL1.4",4.27800747863115e-80,1.05932509647615,0.886,0.534,8.74039707959129e-76,"Monocyte","MCL1"
"ARHGAP4.4",5.79890000387451e-80,0.526973867819495,0.373,0.085,1.1847732597916e-75,"Monocyte","ARHGAP4"
"GADD45B.5",1.41909539496043e-79,1.03401123655845,0.942,0.675,2.89935380144365e-75,"Monocyte","GADD45B"
"MT-CO1.5",6.81510639796433e-79,0.76226116623585,0.998,0.977,1.39239438816809e-74,"Monocyte","MT-CO1"
"CD55.1",8.4192679092032e-79,1.11695472911819,0.711,0.304,1.72014062652931e-74,"Monocyte","CD55"
"NABP1.4",1.21940031115261e-78,0.649374992286,0.555,0.171,2.4913567757159e-74,"Monocyte","NABP1"
"IL13RA1.3",1.30259203495638e-78,0.880096930379018,0.534,0.178,2.66132578661938e-74,"Monocyte","IL13RA1"
"HMHA1.5",2.47384135046383e-78,0.582419147142856,0.392,0.094,5.05430526313265e-74,"Monocyte","HMHA1"
"CYP2S1",1.00613704757967e-77,0.26188639150126,0.107,0.007,2.05563860191002e-73,"Monocyte","CYP2S1"
"NR4A2.2",2.08676066579341e-77,1.11984920136723,0.643,0.256,4.26346071628252e-73,"Monocyte","NR4A2"
"ATP2B1.3",2.24443585805262e-77,0.874252504264547,0.541,0.178,4.58560690158731e-73,"Monocyte","ATP2B1"
"RUNX1.4",1.61790486395402e-76,0.638274128504509,0.41,0.109,3.30554142754447e-72,"Monocyte","RUNX1"
"LILRB1.1",3.51787042524506e-76,0.446855620687935,0.189,0.026,7.18736106581819e-72,"Monocyte","LILRB1"
"SMAP2.4",4.74709940043908e-76,0.62421271258805,0.422,0.112,9.69879878503708e-72,"Monocyte","SMAP2"
"DUSP2.3",6.54868749721006e-76,0.786832760085554,0.35,0.081,1.33796234255499e-71,"Monocyte","DUSP2"
"SIGLEC7.1",6.99372741723982e-76,0.285150507206521,0.14,0.014,1.42888844861627e-71,"Monocyte","SIGLEC7"
"HSPB1.4",1.69605629700423e-75,-2.37171830257983,0.555,0.763,3.46521262040934e-71,"Monocyte","HSPB1"
"STX11.1",2.90311520078538e-75,0.576761009396572,0.284,0.057,5.9313546667246e-71,"Monocyte","STX11"
"AP001055.6.1",3.00729149074123e-75,0.360356711600927,0.196,0.028,6.14419724473341e-71,"Monocyte","AP001055.6"
"PLSCR1.5",3.93023020701462e-75,0.941581054100352,0.741,0.333,8.02985333595158e-71,"Monocyte","PLSCR1"
"G0S2",4.88577436071636e-75,2.06607558751212,0.294,0.065,9.9821255963796e-71,"Monocyte","G0S2"
"OSM.1",5.84373386259988e-75,0.505810798356889,0.193,0.027,1.19393326546778e-70,"Monocyte","OSM"
"C1QA.3",6.21314201994968e-75,0.635857890726109,0.636,0.237,1.26940704609592e-70,"Monocyte","C1QA"
"C1QC.4",1.51397583590543e-74,0.949810086837455,0.566,0.188,3.09320403033839e-70,"Monocyte","C1QC"
"ASGR1",1.54336836112866e-74,0.417421975070865,0.154,0.018,3.15325589862197e-70,"Monocyte","ASGR1"
"PABPC1.3",2.10346739990395e-74,0.814576135869458,0.967,0.778,4.29759424474376e-70,"Monocyte","PABPC1"
"FCGRT.4",1.271332498511e-73,0.789560574076112,0.911,0.537,2.59745942770783e-69,"Monocyte","FCGRT"
"NEAT1.4",1.93144117213194e-73,0.813129417765211,0.988,0.764,3.94612745878277e-69,"Monocyte","NEAT1"
"NNMT.3",9.04602612366985e-73,-2.64408298918507,0.103,0.543,1.84819359732699e-68,"Monocyte","NNMT"
"EFHD2.3",2.23961470484273e-72,0.614139093101155,0.382,0.098,4.57575680346418e-68,"Monocyte","EFHD2"
"CALD1.5",3.32044052376269e-72,-2.90567389948098,0.126,0.553,6.78399203409955e-68,"Monocyte","CALD1"
"GLIPR2.4",3.38964837935583e-72,0.810239236368342,0.492,0.155,6.92539060386189e-68,"Monocyte","GLIPR2"
"LCP2.1",3.42909794878473e-72,0.450458014355583,0.263,0.05,7.00599001916208e-68,"Monocyte","LCP2"
"CACNA2D4.1",2.46138184755626e-71,0.371440433177091,0.175,0.023,5.0288492527422e-67,"Monocyte","CACNA2D4"
"SAMHD1.5",4.33016097645508e-71,0.599939599547085,0.692,0.27,8.84695189099537e-67,"Monocyte","SAMHD1"
"B3GNT5.1",7.63639416495715e-71,0.445841792178025,0.226,0.039,1.5601916918424e-66,"Monocyte","B3GNT5"
"NAMPT.5",8.93892788502256e-71,1.02555791873119,0.832,0.428,1.82631235618896e-66,"Monocyte","NAMPT"
"IGFBP4.5",1.39281818934007e-70,-2.86336685655831,0.098,0.529,2.84566684264069e-66,"Monocyte","IGFBP4"
"PLA2G7",1.50640105654412e-70,0.333081180732429,0.112,0.009,3.07772799862529e-66,"Monocyte","PLA2G7"
"RAB31.4",2.51106576755441e-70,0.734016898042559,0.485,0.154,5.13035846969041e-66,"Monocyte","RAB31"
"MGP.5",3.10302407089582e-70,-3.97030931382014,0.688,0.806,6.33978847924724e-66,"Monocyte","MGP"
"ZEB2.5",3.15599691022208e-69,0.650420147951929,0.529,0.172,6.44801728727472e-65,"Monocyte","ZEB2"
"ACTB.5",3.21276139551789e-69,0.770518671195374,1,0.997,6.5639928071826e-65,"Monocyte","ACTB"
"CXCR4.4",5.29021125632278e-69,0.971580487967203,0.674,0.27,1.08084306177931e-64,"Monocyte","CXCR4"
"SNCA.1",7.57869552828057e-69,0.390507749793824,0.319,0.072,1.548403283383e-64,"Monocyte","SNCA"
"MAPKAPK3.1",1.25324437886358e-68,0.547645045121282,0.336,0.081,2.56050359045618e-64,"Monocyte","MAPKAPK3"
"SPARC.5",4.28608382093397e-68,-2.17153682970648,0.058,0.494,8.75689785455019e-64,"Monocyte","SPARC"
"RPS24.5",4.33914897323654e-68,0.588098874227106,0.998,0.971,8.86531526721957e-64,"Monocyte","RPS24"
"CASP1.3",1.07508236537487e-67,0.59698727658697,0.373,0.098,2.1965007806974e-63,"Monocyte","CASP1"
"CITED2.4",1.29170595040284e-67,0.861051383300143,0.636,0.27,2.63908442726803e-63,"Monocyte","CITED2"
"SLC8A1.1",1.5918419917193e-67,0.488994670536539,0.254,0.05,3.2522923732817e-63,"Monocyte","SLC8A1"
"PTGS1.1",1.60743408629896e-67,0.351996643529219,0.214,0.036,3.28414858171741e-63,"Monocyte","PTGS1"
"CLIC1.5",2.48333947639949e-67,0.816385735811811,0.979,0.769,5.07371088423179e-63,"Monocyte","CLIC1"
"GMIP",4.70674798155024e-67,0.307005190837795,0.168,0.023,9.61635680110529e-63,"Monocyte","GMIP"
"CYTH4.2",6.37731434036962e-67,0.541855481104749,0.336,0.082,1.30294909288092e-62,"Monocyte","CYTH4"
"PDCL3.2",9.79469146448923e-67,1.01035312188749,0.462,0.154,2.0011534131098e-62,"Monocyte","PDCL3"
"HERPUD1.5",1.42533201986229e-66,1.16964197383597,0.853,0.564,2.91209584978064e-62,"Monocyte","HERPUD1"
"AMPD2.1",3.76639235385074e-66,0.506509809765127,0.294,0.066,7.69511621815244e-62,"Monocyte","AMPD2"
"CHN2",1.06026210346788e-65,0.343665916965077,0.196,0.031,2.16622150359523e-61,"Monocyte","CHN2"
"PLAC9.5",3.39236520027097e-65,-2.33325292535375,0.119,0.525,6.93094134067363e-61,"Monocyte","PLAC9"
"SIRPA.4",3.6874196868915e-65,0.579643668782458,0.373,0.102,7.53376716228803e-61,"Monocyte","SIRPA"
"RASSF5.2",3.75365220544595e-65,0.463905894293462,0.338,0.082,7.66908682094662e-61,"Monocyte","RASSF5"
"CD4.5",3.78495307511064e-65,0.500477512051442,0.345,0.086,7.73303762775854e-61,"Monocyte","CD4"
"LY96.3",4.57601985883053e-65,0.668502656303304,0.62,0.242,9.34926617357666e-61,"Monocyte","LY96"
"DEF6.1",4.5922010782812e-65,0.427954366432548,0.284,0.063,9.38232602303632e-61,"Monocyte","DEF6"
"KLF4.4",8.4373065064647e-65,0.851190435607016,0.674,0.28,1.7238260923358e-60,"Monocyte","KLF4"
"IRS2.4",1.00155762547215e-64,0.555932270313414,0.343,0.088,2.04628238460215e-60,"Monocyte","IRS2"
"CRIP2.5",1.55789912055803e-64,-2.03993447654128,0.068,0.486,3.1829436932121e-60,"Monocyte","CRIP2"
"RP11-670E13.6",2.00651655243376e-64,0.366558022057583,0.114,0.011,4.09951396827742e-60,"Monocyte","RP11-670E13.6"
"LPXN.1",2.52642099697199e-64,0.406050458817067,0.238,0.046,5.16173073891348e-60,"Monocyte","LPXN"
"SIPA1L1",4.19124605076897e-64,0.444863648321409,0.231,0.044,8.56313480632609e-60,"Monocyte","SIPA1L1"
"CHST11",6.61608837534339e-64,0.46068115476432,0.252,0.052,1.35173301596641e-59,"Monocyte","CHST11"
"ZMYND15.1",9.73846478629504e-64,0.296994804361692,0.149,0.019,1.98966574048794e-59,"Monocyte","ZMYND15"
"CAV1.5",9.83511655258058e-64,-2.14856482298641,0.019,0.445,2.00941266285774e-59,"Monocyte","CAV1"
"C10orf54.4",1.44003009164343e-63,0.846499282621111,0.73,0.353,2.94212548023669e-59,"Monocyte","C10orf54"
"RP11-11N9.4",1.53119212020382e-63,0.281391480259508,0.124,0.013,3.12837862078842e-59,"Monocyte","RP11-11N9.4"
"RP5-1171I10.5",2.07559828959265e-63,0.335493822799449,0.166,0.023,4.24065486546673e-59,"Monocyte","RP5-1171I10.5"
"MX2.1",6.04313248982234e-63,0.469339153100821,0.28,0.062,1.2346723989956e-58,"Monocyte","MX2"
"PFN1.5",9.33173120159819e-63,0.769738383971809,0.984,0.891,1.90656600179853e-58,"Monocyte","PFN1"
"RPL28.4",1.26624621419846e-62,0.525272592391016,1,0.97,2.58706764022887e-58,"Monocyte","RPL28"
"CHMP1B.3",1.29839774714288e-62,1.00382332375824,0.571,0.225,2.65275643718762e-58,"Monocyte","CHMP1B"
"PPDPF.5",2.58380659178935e-62,-1.25224038849127,0.632,0.811,5.27897524768483e-58,"Monocyte","PPDPF"
"FGD2.1",2.70718409815124e-62,0.378144591254206,0.179,0.028,5.53104783093279e-58,"Monocyte","FGD2"
"NPL.1",7.75355354818769e-62,0.444782239417236,0.2,0.035,1.58412852543023e-57,"Monocyte","NPL"
"TMSB10.5",7.81475651099537e-62,0.609791073419113,0.998,0.967,1.59663290276146e-57,"Monocyte","TMSB10"
"C1QB.3",1.18421207729004e-61,0.695847883633987,0.585,0.23,2.41946369511127e-57,"Monocyte","C1QB"
"GPRIN3.1",1.65203376395539e-61,0.30833634952528,0.191,0.031,3.37527018313726e-57,"Monocyte","GPRIN3"
"NUPR1.5",1.98623433723019e-61,-1.8797920528448,0.084,0.489,4.05807537439501e-57,"Monocyte","NUPR1"
"RP11-467L13.7",2.75616285498065e-61,0.718472233850449,0.392,0.115,5.63111632901096e-57,"Monocyte","RP11-467L13.7"
"MFSD1.5",8.32100869019501e-61,0.643587499826889,0.55,0.204,1.70006528549374e-56,"Monocyte","MFSD1"
"NCF4.4",1.02858208054246e-60,0.556116146587604,0.396,0.116,2.10149604875631e-56,"Monocyte","NCF4"
"LTB4R",1.09262442441148e-60,0.421955705367413,0.189,0.032,2.23234096151509e-56,"Monocyte","LTB4R"
"ARPC2.2",1.27323431679856e-60,0.713200027892332,0.963,0.709,2.60134503265113e-56,"Monocyte","ARPC2"
"SECTM1.1",1.6101070785314e-60,0.33620575303898,0.175,0.027,3.2896097721475e-56,"Monocyte","SECTM1"
"CDCP1",2.55782300259509e-60,0.268538393165284,0.121,0.013,5.22588817660202e-56,"Monocyte","CDCP1"
"ARHGAP18.3",3.05902695229184e-60,0.536053834315969,0.38,0.109,6.24989796622746e-56,"Monocyte","ARHGAP18"
"CX3CR1",3.54062290028459e-60,0.319359328403316,0.119,0.013,7.23384664757144e-56,"Monocyte","CX3CR1"
"TSPO.3",3.54322948633045e-60,0.936211193649635,0.872,0.575,7.23917216352175e-56,"Monocyte","TSPO"
"CCDC88A.1",3.80373755337412e-60,0.6013189215229,0.366,0.107,7.77141619529867e-56,"Monocyte","CCDC88A"
"PLBD1.4",4.33655103614223e-60,0.676459754683676,0.373,0.109,8.8600074219422e-56,"Monocyte","PLBD1"
"RILPL2.3",5.81137638344446e-60,0.874193961470089,0.543,0.212,1.18732230890154e-55,"Monocyte","RILPL2"
"FXYD5.5",7.984686276516e-60,0.682238801441799,0.911,0.513,1.63135125315498e-55,"Monocyte","FXYD5"
"ARPC5.5",8.57821408252315e-60,0.756128328047101,0.904,0.58,1.75261491920031e-55,"Monocyte","ARPC5"
"RPS9.3",9.68366125776392e-60,0.546233909182996,1,0.979,1.97846883157375e-55,"Monocyte","RPS9"
"ALDH3B1.1",1.58454060441298e-59,0.317449611966338,0.177,0.028,3.23737490887616e-55,"Monocyte","ALDH3B1"
"DAPP1.1",1.6299770171126e-59,0.320559697474339,0.186,0.031,3.33020604366274e-55,"Monocyte","DAPP1"
"FOSB.3",1.89089175990979e-59,0.662906916407419,0.685,0.302,3.86328095467168e-55,"Monocyte","FOSB"
"LTA4H.1",2.01156402222986e-59,0.855888313368279,0.455,0.159,4.10982645381782e-55,"Monocyte","LTA4H"
"ST8SIA4.1",2.88267907403392e-59,0.3631032171321,0.205,0.038,5.88960161615871e-55,"Monocyte","ST8SIA4"
"LMNA.4",3.7819203125095e-59,-1.3572012399619,0.333,0.684,7.72684139048816e-55,"Monocyte","LMNA"
"MOB3B",9.14576522862294e-59,0.315870047242322,0.182,0.03,1.86857129385995e-54,"Monocyte","MOB3B"
"REEP4.2",1.18357299611093e-58,0.439483465766207,0.308,0.077,2.41815798835425e-54,"Monocyte","REEP4"
"BTG1.5",2.38854478823934e-58,0.855708643112147,0.921,0.671,4.8800358568518e-54,"Monocyte","BTG1"
"SLC36A4",2.90602129171928e-58,0.490521577254613,0.27,0.063,5.93729210111166e-54,"Monocyte","SLC36A4"
"GPR132",3.89819661193466e-58,0.261270006758468,0.152,0.021,7.96440549784369e-54,"Monocyte","GPR132"
"RAB11FIP1",4.01312500007379e-58,0.432154934754048,0.24,0.051,8.19921568765076e-54,"Monocyte","RAB11FIP1"
"ARHGDIB.5",4.28513799967238e-58,0.67367932180874,0.914,0.559,8.75496544713064e-54,"Monocyte","ARHGDIB"
"RAB20.3",6.65895237767519e-58,0.492014020579314,0.343,0.093,1.36049056028282e-53,"Monocyte","RAB20"
"ATP6V0D1.3",9.94769129780593e-58,0.690255149781876,0.587,0.243,2.03241280905473e-53,"Monocyte","ATP6V0D1"
"COL6A2.4",1.35168931604878e-57,-2.27164493335729,0.054,0.444,2.76163644161926e-53,"Monocyte","COL6A2"
"SLC16A10.1",1.35827394029741e-57,0.395853585555307,0.168,0.026,2.77508948742164e-53,"Monocyte","SLC16A10"
"SCO2.1",1.86608608605322e-57,0.619761026230732,0.343,0.098,3.81260048241534e-53,"Monocyte","SCO2"
"GLA.2",2.74287097100318e-57,0.556312746265377,0.359,0.105,5.60395968085659e-53,"Monocyte","GLA"
"SAP30.1",3.37033342261533e-57,0.486515365801309,0.275,0.066,6.88592821574539e-53,"Monocyte","SAP30"
"ARHGAP9.1",6.30816757511111e-57,0.348188843201802,0.233,0.048,1.28882171727095e-52,"Monocyte","ARHGAP9"
"TCIRG1",1.05210154246958e-56,0.603444504235754,0.403,0.128,2.14954866141961e-52,"Monocyte","TCIRG1"
"TRABD.3",1.05922292949706e-56,0.555407139900232,0.455,0.153,2.16409836725544e-52,"Monocyte","TRABD"
"MYL9.5",1.63842186847409e-56,-3.56794684055508,0.247,0.576,3.34745971947942e-52,"Monocyte","MYL9"
"SDCBP.5",1.67526369436177e-56,0.788721620004073,0.923,0.598,3.42273125395053e-52,"Monocyte","SDCBP"
"SDSL.1",1.84307973553351e-56,0.345629666122581,0.186,0.033,3.76559620766851e-52,"Monocyte","SDSL"
"RB1.2",2.79013742006587e-56,0.618514601444471,0.396,0.123,5.70052976293658e-52,"Monocyte","RB1"
"LIMD2.4",3.3589266813974e-56,0.497325809567692,0.406,0.122,6.86262310276304e-52,"Monocyte","LIMD2"
"PID1.4",6.69396354847452e-56,0.595317545290312,0.357,0.106,1.36764369258883e-51,"Monocyte","PID1"
"NRROS.1",9.87601595403451e-56,0.337028954944717,0.191,0.035,2.01776881956879e-51,"Monocyte","NRROS"
"KCNQ1.1",1.24590646095424e-55,0.305337379080107,0.172,0.029,2.5455114903756e-51,"Monocyte","KCNQ1"
"CYB5R4.1",2.14411876669169e-55,0.488993080114275,0.291,0.074,4.3806490522278e-51,"Monocyte","CYB5R4"
"MTMR14.1",3.04715115499476e-55,0.465496467527092,0.373,0.11,6.2256345247698e-51,"Monocyte","MTMR14"
"TAGLN.5",3.9125192933473e-55,-4.34778617894002,0.422,0.648,7.99366816823787e-51,"Monocyte","TAGLN"
"UBA52.3",5.11717266650606e-55,0.512226204487121,1,0.954,1.04548954749385e-50,"Monocyte","UBA52"
"C1R.4",8.20947585242814e-55,-2.95788684687418,0.142,0.5,1.67727801140959e-50,"Monocyte","C1R"
"CLEC2B.5",8.7608908122544e-55,0.584578631970102,0.655,0.27,1.7899376018517e-50,"Monocyte","CLEC2B"
