p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.6935274552552766e-9,-21.307224775734113,0.988,0.979,3.0442849535668854e-5,Endocardial Cell,Rps7
1.7232731298544028e-9,-0.7979297548437302,0.328,0.41,3.0977557782262745e-5,Endocardial Cell,Rnaseh2c
1.8194038336704467e-9,-13.500935101698715,0.839,0.861,3.270560331405995e-5,Endocardial Cell,Akr1a1
1.836275262137726e-9,-0.2988450799032132,0.158,0.238,3.3008884112187763e-5,Endocardial Cell,Cfap36
1.8424604892522043e-9,-0.5319118081388934,0.308,0.399,3.312006975479762e-5,Endocardial Cell,1810022K09Rik
1.899290732319277e-9,-0.26385026710891646,0.26,0.351,3.414165020417132e-5,Endocardial Cell,Evi5
1.902615612196629e-9,-2.3675279640320785,0.707,0.743,3.42014182448466e-5,Endocardial Cell,Ndufb7
1.906540964408066e-9,-0.30943345274576506,0.285,0.367,3.427198037619939e-5,Endocardial Cell,Ddx50
1.954145989067936e-9,-2.8203036828770998,0.077,0.142,3.512772829948521e-5,Endocardial Cell,Insig1
1.9895497311566626e-9,1.3405565038989624,0.247,0.18,3.576414596727217e-5,Endocardial Cell,Foxc2
2.02295013696759e-9,0.7018490118239598,0.192,0.13,3.6364551662129395e-5,Endocardial Cell,Gypc
2.0262068338724307e-9,-0.35957267932158143,0.223,0.306,3.642309404569081e-5,Endocardial Cell,Cux1
2.0461434513905775e-9,-0.29734388344731183,0.167,0.245,3.678147468219702e-5,Endocardial Cell,Htatsf1
2.0635955379056533e-9,-2.8166433362043657,0.567,0.49,3.709519338939202e-5,Endocardial Cell,Wnk1
2.102931892958121e-9,0.2892103946197432,0.296,0.221,3.7802303707815185e-5,Endocardial Cell,Tspan5
2.130119789358932e-9,-1.057889578205495,0.592,0.65,3.829103333351616e-5,Endocardial Cell,Cct4
2.136145932351758e-9,-6.02592104635634,0.326,0.245,3.8399359279955195e-5,Endocardial Cell,Crem
2.1491346337590604e-9,-2.801575316009967,0.517,0.591,3.863284417645287e-5,Endocardial Cell,Ostc
2.1693817264206574e-9,-0.2620163899175183,0.169,0.252,3.8996805914137736e-5,Endocardial Cell,Tcf7l2
2.1916946335580943e-9,-0.26372671350743176,0.114,0.186,3.9397902732840305e-5,Endocardial Cell,Smo
2.245226749194361e-9,-0.724403319316435,0.348,0.433,4.036019604351784e-5,Endocardial Cell,Clptm1l
2.318378380431364e-9,-0.37684743388178643,0.355,0.442,4.1675169766634205e-5,Endocardial Cell,Mrpl24
2.3362579658820557e-9,-87.659927093167,0.981,0.971,4.199657319469583e-5,Endocardial Cell,Rpl36a
2.401859151174203e-9,5.291622569197106,0.716,0.663,4.3175820101507475e-5,Endocardial Cell,Gnb1
2.4076489470838014e-9,-0.543999416410933,0.4,0.484,4.3279897472778416e-5,Endocardial Cell,Psmd2
2.580298859684989e-9,-0.29799710433358895,0.435,0.515,4.6383452301697363e-5,Endocardial Cell,Psmc4
2.6429830457545166e-9,-2.2180632477383,0.68,0.743,4.751026323048319e-5,Endocardial Cell,Srsf5
2.6750719094490563e-9,-0.5560543416163983,0.297,0.381,4.8087092644256235e-5,Endocardial Cell,Zfr
2.692527907043941e-9,-0.37317158106899906,0.222,0.303,4.840088165702188e-5,Endocardial Cell,Scyl1
2.7485787450438126e-9,-6.369483145553722,0.099,0.169,4.9408451520907575e-5,Endocardial Cell,Mzt2
2.7558616467341145e-9,-1.798827817228489,0.626,0.698,4.9539368961692444e-5,Endocardial Cell,Ndufc2
2.756152162753528e-9,-0.2912970273535169,0.194,0.277,4.9544591277657416e-5,Endocardial Cell,Ogdh
2.789944995402692e-9,-0.25143641990576415,0.346,0.434,5.0152051237358794e-5,Endocardial Cell,Scoc
2.798056013502219e-9,-7.245114639820941,0.073,0.136,5.029785489871589e-5,Endocardial Cell,Srxn1
2.8972532957423805e-9,-0.3901843167500054,0.286,0.372,5.208102524426503e-5,Endocardial Cell,Utp11l
2.9471967232573647e-9,-0.45218724100748675,0.283,0.365,5.297880829727439e-5,Endocardial Cell,4833439L19Rik
2.9789576494771692e-9,-6.879204224631394,0.988,0.988,5.354974270700159e-5,Endocardial Cell,Ptma
3.1644000825133377e-9,-4.15579663430152,0.459,0.533,5.688325588325976e-5,Endocardial Cell,Asah1
3.1962779930448737e-9,-0.25638395825633636,0.11,0.18,5.745629320297465e-5,Endocardial Cell,Tab2
3.2564855088190424e-9,-0.3541822681489336,0.086,0.152,5.8538583506531106e-5,Endocardial Cell,Dpp7
3.3683171025981033e-9,-0.46972994186504846,0.351,0.448,6.05488682363035e-5,Endocardial Cell,Mrpl51
3.3774343696612247e-9,-2.1970405535590154,0.172,0.252,6.071276022903018e-5,Endocardial Cell,Fez1
3.4594588751242996e-9,-0.5229642720230615,0.103,0.173,6.218723273923441e-5,Endocardial Cell,Pabpc4
