p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.979542928303868e-137,-1.9273575789012583,0.409,0.615,1.0173704156817634e-132,Mø,MYL9
8.2984588921024295e-137,0.6293314377890717,0.933,0.888,1.6954581362454475e-132,Mø,ATP5E
2.161448589015081e-136,-0.801114280152349,0.304,0.596,4.416055612216712e-132,Mø,PTRF
4.356682803303705e-136,0.716391963936216,0.886,0.787,8.9011386354298e-132,Mø,S100A11
9.09285865357384e-136,-1.051427763661355,0.278,0.545,1.857761951511671e-131,Mø,SPARC
3.3284793531421105e-135,0.8350629535297551,0.526,0.284,6.800416166404646e-131,Mø,HIF1A
1.7585578734616362e-134,0.5373136574760425,0.415,0.165,3.592909591269469e-130,Mø,GPSM3
6.989215674294526e-134,0.5098052647063842,0.294,0.091,1.4279666544151146e-129,Mø,EVI2A
9.00136537719999e-133,0.6039445093996997,0.478,0.218,1.83906896021573e-128,Mø,CLEC2B
1.2198509250700977e-132,-1.7958804959500472,0.519,0.68,2.4922774250107165e-128,Mø,TAGLN
1.4816193389426497e-132,0.8536831565819977,0.407,0.184,3.0270964713937274e-128,Mø,NINJ1
1.7803831166541732e-132,1.9532237027260475,0.677,0.529,3.6375007456361413e-128,Mø,SEPP1
2.075543773695519e-132,0.5770781687981974,0.277,0.085,4.240543484037315e-128,Mø,RB1
8.071977458690282e-132,0.3393337638913443,0.134,0.016,1.6491857145850114e-127,Mø,SHTN1
1.0595697699881531e-131,0.4881702724461636,0.25,0.07,2.164806997062796e-127,Mø,BID
1.0635872424742235e-131,0.44600760182720833,0.18,0.034,2.1730150950990862e-127,Mø,ADAM28
1.5080942452680008e-131,-0.875709615766465,0.314,0.611,3.0811873525070526e-127,Mø,CNN3
1.8304254643314699e-131,-1.4485803618750848,0.182,0.439,3.739742266175626e-127,Mø,CRYAB
3.176091072385994e-131,0.9845348197821351,0.127,0.014,6.4890716699918244e-127,Mø,HLA-DQA2
4.371777603277296e-131,0.7480650691219356,0.45,0.216,8.931978821255843e-127,Mø,AP1S2
6.348981888463432e-131,0.502888474675651,0.233,0.061,1.2971604896319638e-126,Mø,STXBP2
8.049884611304789e-131,0.5054548949986932,0.988,0.974,1.6446719249356815e-126,Mø,TPT1
8.55115700752878e-131,-1.3802726131143954,0.622,0.755,1.747086888208205e-126,Mø,DSTN
3.76467487908637e-130,-0.9100981784388316,0.215,0.501,7.691607245461363e-126,Mø,COL6A2
2.8181936143094324e-129,0.7682464604527381,0.64,0.376,5.757851373395601e-125,Mø,NAMPT
8.707913608089283e-129,-1.0737417880559417,0.233,0.495,1.7791138292687213e-124,Mø,CAV1
9.668484299545215e-129,-1.4260276883871572,0.263,0.505,1.975368027240083e-124,Mø,MFGE8
1.1362529628909605e-128,-1.0374356657137698,0.558,0.737,2.321478428482521e-124,Mø,ADIRF
1.2055335655489616e-128,0.47234895482385153,0.215,0.052,2.4630256277730834e-124,Mø,EPB41L3
3.032074240396851e-128,-0.7663974304424996,0.601,0.754,6.1948308805548065e-124,Mø,SEPT7
4.0662653705015837e-128,-1.001798227256373,0.11,0.361,8.307786778471785e-124,Mø,MAP1B
6.887398259821672e-128,-0.8965307242033891,0.184,0.45,1.4071643384641659e-123,Mø,LHFP
7.284672965197987e-128,0.5587365811264836,0.225,0.057,1.4883315335196006e-123,Mø,MAF
2.8828517451684236e-127,0.39891645915198526,0.181,0.037,5.889954400553606e-123,Mø,SLC31A2
3.6491664488083206e-126,-0.9376544744828962,0.197,0.453,7.45561197156028e-122,Mø,PRKCDBP
1.6117864018038202e-125,0.30117168633635993,0.109,0.009,3.293040797525385e-121,Mø,DSC2
3.0222062152033263e-125,0.6555430483170324,0.761,0.56,6.174669518281916e-121,Mø,SDCBP
4.3749503416160915e-125,0.46158638589057466,0.194,0.044,8.938461042955836e-121,Mø,RENBP
4.324374734661616e-124,0.4729777929353829,0.465,0.201,8.835130020387148e-120,Mø,CORO1A
9.319108053284107e-124,0.3663336218724923,0.17,0.032,1.903986966366476e-119,Mø,RIN3
1.9785871710328953e-123,0.6623069870628919,0.646,0.402,4.0424514491373086e-119,Mø,TPM3
2.5950133245682756e-123,0.6698237959327509,0.853,0.746,5.301871723425443e-119,Mø,NEAT1
3.6242189700183296e-123,-0.9457893268788679,0.169,0.422,7.404641777644449e-119,Mø,PLS3
4.843568543751809e-123,-0.986385115570154,0.319,0.574,9.895894891739321e-119,Mø,PLAC9
1.3804121015672966e-122,1.014767269699385,0.114,0.011,2.8203199647121435e-118,Mø,MARCO
2.658582119818787e-122,0.33795951565040094,0.137,0.019,5.4317491290017635e-118,Mø,EMILIN2
3.128660815363578e-122,0.34240542628801596,0.167,0.031,6.392166911869326e-118,Mø,PARVG
5.154947623963255e-122,0.3460818075749351,0.154,0.026,1.0532073490519326e-117,Mø,TM6SF1
6.513560984897535e-122,0.5319491953998488,0.272,0.09,1.3307856448244154e-117,Mø,UNC93B1
1.2566795042495964e-121,0.2713776964375737,0.101,0.007,2.5675218951323502e-117,Mø,ITGAX
1.7586820123817667e-120,0.4339439713213354,0.226,0.06,3.5931632194971877e-116,Mø,RAB20
2.854185274078004e-120,0.8119375613038375,0.236,0.071,5.83138593346877e-116,Mø,PHACTR1
5.1077718624097365e-120,0.7265760229872149,0.59,0.372,1.0435688692089332e-115,Mø,AP2S1
1.4762326531181248e-119,0.592644221762606,0.384,0.168,3.0160909335856407e-115,Mø,CNPY3
6.414158959190164e-119,-1.0155943652955821,0.238,0.482,1.3104768169521425e-114,Mø,FHL1
7.038869641108674e-119,0.32654555785361106,0.153,0.026,1.4381114563749131e-114,Mø,LCP2
1.113824943945773e-118,0.28133078109302734,0.103,0.008,2.275655742975609e-114,Mø,CLEC4A
4.320366417438541e-118,0.3661501742097999,0.148,0.025,8.826940627468683e-114,Mø,NAIP
6.716953026657497e-118,0.36678023808362226,0.217,0.055,1.3723406728763932e-113,Mø,ARHGAP4
7.182243599457008e-118,0.2935538026785333,0.104,0.008,1.4674041898050613e-113,Mø,HSPA6
1.1355517727979259e-117,0.46628468484948693,0.253,0.078,2.3200458270034423e-113,Mø,RASSF4
3.840667309458825e-117,0.27359955011694354,0.102,0.008,7.846867379955325e-113,Mø,ADGRE2
5.16713062057516e-117,0.3151623378552877,0.144,0.023,1.055696457089711e-112,Mø,SH3TC1
2.9433236767543407e-115,0.34545334804624495,0.125,0.016,6.0135046039767936e-111,Mø,RNF144B
7.924879394196628e-115,0.3406601819099324,0.117,0.014,1.619132109028313e-110,Mø,CXorf21
7.955628556777766e-115,0.6034686159428457,0.255,0.08,1.6254144704352654e-110,Mø,TNFAIP3
8.575629081526507e-115,0.4856053123884648,0.192,0.046,1.7520867776466806e-110,Mø,PMAIP1
1.5760590495377023e-113,0.5062649625871363,0.246,0.078,3.2200462441104795e-109,Mø,RUNX1
3.513413644763278e-113,1.3659994831587021,0.297,0.116,7.178255417615854e-109,Mø,CCL4
3.702034733258526e-113,-1.376833657315291,0.071,0.292,7.563627163520495e-109,Mø,ID4
4.6072344875776656e-113,0.31411490178597445,0.118,0.014,9.413040781569928e-109,Mø,TLR1
1.1761427086860737e-112,0.46850155368130647,0.2,0.051,2.402977168116517e-108,Mø,METRNL
2.3146666837998975e-112,0.7687690062676871,0.39,0.18,4.729095501671571e-108,Mø,DAB2
3.226352957567999e-112,-0.8998964361447419,0.215,0.466,6.591761727607178e-108,Mø,LTBP4
3.931051854859627e-112,0.45524039944463207,0.259,0.085,8.031532044663704e-108,Mø,AP1B1
4.1768542650719575e-111,0.6517444614626439,0.149,0.027,8.533730948968517e-107,Mø,TNF
5.766733603890785e-111,-1.2144338719393728,0.235,0.465,1.1782013426109262e-106,Mø,BGN
1.5956244500659734e-110,0.3602326522774612,0.244,0.072,3.26002031392979e-106,Mø,ARHGAP30
3.2521471746881265e-110,0.40470330361866336,0.197,0.051,6.644461892605311e-106,Mø,FAM49A
9.077880421669821e-110,-0.5901343832367472,0.703,0.839,1.8547017489513614e-105,Mø,PPDPF
1.1073600657195672e-109,-0.979275918290635,0.464,0.682,2.262447350271648e-105,Mø,CLU
1.1472359096623757e-109,0.6397559422608452,0.455,0.225,2.3439176870312e-105,Mø,TMEM176B
1.9727724417494014e-109,0.5847877006395606,0.329,0.13,4.030571375738202e-105,Mø,LPAR6
2.400236146314365e-109,0.4266429124540716,0.233,0.071,4.903922470534879e-105,Mø,SIRPA
3.870442440779946e-109,-0.8557346899198528,0.561,0.696,7.907700950757507e-105,Mø,ITGB1
3.670791429472241e-108,1.1266999298564055,0.13,0.021,7.499793969554737e-104,Mø,CCL13
