p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.2852474058876974e-261,0.3686506283669584,0.712,0.388,2.5704948117753947e-258,CH,RGS17
6.2684352095456554e-260,0.3246825520852108,0.785,0.404,1.2536870419091311e-256,CH,ABI3BP
4.087712291488867e-256,0.469136567765557,0.92,0.597,8.175424582977734e-253,CH,AQP1
2.476678431646483e-254,0.861441996522153,0.744,0.353,4.953356863292965e-251,CH,CCDC3
2.6997440527401416e-254,0.6102545114581049,0.792,0.384,5.399488105480283e-251,CH,GJA1
4.616796045361397e-253,0.7599068225740658,0.776,0.408,9.233592090722794e-250,CH,ENAH
1.8379508191681265e-251,-1.2034230889194855,0.38,0.62,3.675901638336253e-248,CH,FAM49B
1.5042658581072104e-250,0.5926120500982726,0.94,0.583,3.008531716214421e-247,CH,CRIP2
4.6573006280181875e-250,0.47397030796645967,0.784,0.373,9.314601256036375e-247,CH,FBN1
2.884760443003225e-249,0.41474976506069083,0.655,0.233,5.76952088600645e-246,CH,TNC
5.016475499536857e-249,0.5094102664171416,0.882,0.515,1.0032950999073714e-245,CH,LGALS3BP
1.1290264539477615e-248,0.9814102885956364,0.715,0.328,2.258052907895523e-245,CH,CTHRC1
2.3403235570501153e-248,0.6543647889588673,0.825,0.504,4.680647114100231e-245,CH,SDC2
4.378485375748695e-247,-1.735038719668565,0.714,0.759,8.75697075149739e-244,CH,PECAM1
5.860724860121926e-247,0.25170645704484673,0.728,0.345,1.1721449720243852e-243,CH,CX3CL1
1.089675183967297e-245,0.5348249614601104,0.818,0.411,2.1793503679345938e-242,CH,COL4A2
4.8575600075340895e-245,-2.1382515530125015,0.638,0.736,9.715120015068179e-242,CH,HLA-DMA
7.43854842060757e-245,0.8098819087927858,0.721,0.362,1.487709684121514e-241,CH,SORBS1
4.9770272958839905e-244,0.45648857495578354,0.871,0.544,9.954054591767981e-241,CH,JAG1
5.3910181306192836e-244,1.3672734522778485,0.766,0.468,1.0782036261238567e-240,CH,LUM
1.7274548032031562e-243,-0.8836025790912313,0.31,0.563,3.4549096064063127e-240,CH,EFHD2
2.758559782934247e-243,-2.354557771008526,0.708,0.756,5.517119565868494e-240,CH,CTSS
1.2558810123568009e-241,0.4871347510240507,0.961,0.58,2.5117620247136018e-238,CH,CAV1
1.2528652847487592e-239,0.4376548559482377,0.764,0.379,2.5057305694975184e-236,CH,SLIT3
1.35644506235763e-237,-0.4163085588840515,0.141,0.316,2.71289012471526e-234,CH,DSC2
5.013959244339619e-237,0.6623953837806151,0.862,0.48,1.0027918488679238e-233,CH,CRIP1
9.573904811750387e-237,0.43919254141222397,0.637,0.212,1.9147809623500774e-233,CH,ENPP1
5.165102754403874e-236,0.673760750761689,0.942,0.698,1.0330205508807749e-232,CH,HTRA1
1.2402280183415918e-235,0.8383611442781491,0.821,0.514,2.4804560366831837e-232,CH,MCAM
6.34303588515303e-235,-1.543858757681292,0.564,0.675,1.268607177030606e-231,CH,GIMAP7
1.016682114258888e-233,0.29254865043942463,0.747,0.367,2.033364228517776e-230,CH,TMTC1
1.6569353198687946e-231,1.0472097466686836,0.762,0.447,3.313870639737589e-228,CH,TNFRSF12A
1.7934412384462452e-231,-0.7295242404199868,0.447,0.618,3.586882476892491e-228,CH,CMIP
2.7962582381693343e-229,-1.1820313772351383,0.429,0.627,5.592516476338669e-226,CH,TNFSF10
1.5971272311174076e-228,0.4699685187769391,0.942,0.625,3.194254462234815e-225,CH,TSC22D1
1.8052712836974487e-227,0.2833000054020273,0.75,0.362,3.6105425673948973e-224,CH,PGF
4.277542511281484e-227,-1.0591973409488133,0.535,0.679,8.555085022562968e-224,CH,PTPRE
1.3609866158736367e-226,-1.5950690088380957,0.566,0.675,2.7219732317472736e-223,CH,CD37
6.127065091051837e-226,-2.082416533647774,0.793,0.823,1.2254130182103675e-222,CH,IER3
3.0800045300151053e-224,0.6267695960411189,0.738,0.385,6.160009060030211e-221,CH,WTIP
4.1969333600203867e-224,0.48164530289432217,0.668,0.251,8.393866720040773e-221,CH,ITGA11
5.354844054970674e-224,-0.6536310456323816,0.271,0.499,1.0709688109941348e-220,CH,EPB41L3
6.454168860689015e-224,-1.1417583362557542,0.217,0.511,1.290833772137803e-220,CH,C3AR1
7.052197136045246e-222,0.5761370354175541,0.698,0.289,1.4104394272090492e-218,CH,PCOLCE2
1.670821653751959e-221,-0.403581797764426,0.529,0.192,3.341643307503918e-218,CH,HDC
3.2936047258127675e-220,-1.0199063100235863,0.538,0.69,6.587209451625535e-217,CH,ITPR2
5.6595301594128946e-220,-1.528102936760872,0.598,0.731,1.1319060318825789e-216,CH,NAMPT
6.430300299945092e-220,0.3578957142595578,0.861,0.541,1.2860600599890185e-216,CH,GPNMB
7.020136157462557e-219,0.728483129676902,0.808,0.527,1.4040272314925114e-215,CH,FSTL1
6.746760661883534e-218,1.050006316371734,0.728,0.394,1.3493521323767068e-214,CH,TNFRSF11B
1.3785180447145816e-217,0.5511339999648532,0.716,0.368,2.757036089429163e-214,CH,LOXL1
9.343575974518675e-217,0.46537188041041266,0.824,0.436,1.868715194903735e-213,CH,LIMCH1
1.6942053439935474e-216,0.5087151265863736,0.912,0.526,3.388410687987095e-213,CH,S100A13
1.1697983232564322e-213,0.4409587388404558,0.72,0.35,2.3395966465128645e-210,CH,MAP9
1.894144259259085e-210,0.9544270369074335,0.589,0.191,3.7882885185181696e-207,CH,COMP
4.118757535365562e-209,-0.6621146610400608,0.999,0.995,8.237515070731124e-206,CH,MT-CO1
9.51630883747429e-209,0.6860574148166757,0.728,0.431,1.903261767494858e-205,CH,FBXO32
3.23923560355196e-208,0.32121703508077143,0.625,0.149,6.47847120710392e-205,CH,F10
4.87537775819209e-206,0.8239503816362005,0.76,0.45,9.75075551638418e-203,CH,NBL1
1.324494278475226e-203,-1.4691272201489487,0.85,0.861,2.648988556950452e-200,CH,FCGRT
7.664023447830968e-202,0.5888234721156012,0.856,0.533,1.5328046895661936e-198,CH,COL8A1
9.941746137578824e-202,0.7573966324126225,0.67,0.281,1.9883492275157646e-198,CH,CES1
1.3937625221897463e-201,-2.0636691795334317,0.504,0.66,2.7875250443794928e-198,CH,FCGR2A
8.084301648954755e-201,-0.9771503114090586,0.577,0.751,1.616860329790951e-197,CH,HIF1A
4.470445896790394e-199,0.6574873310142448,0.733,0.428,8.94089179358079e-196,CH,MAP3K20
8.019834018224358e-199,-0.37828995987723524,0.242,0.461,1.6039668036448717e-195,CH,NFATC2
1.2953976029963734e-198,-1.8431873147152207,0.736,0.742,2.590795205992747e-195,CH,STAB1
1.4979458537470935e-197,-1.433213049006322,0.604,0.719,2.995891707494187e-194,CH,LTC4S
1.8666783963786855e-197,0.7328397483938911,0.97,0.832,3.733356792757371e-194,CH,GAS6
3.24246138531811e-197,-1.0434584113112015,0.599,0.675,6.484922770636221e-194,CH,GIMAP4
6.59441503637492e-196,-1.617219382886032,0.681,0.716,1.318883007274984e-192,CH,VAMP8
1.248210114391203e-195,0.3368329946951749,0.848,0.541,2.496420228782406e-192,CH,PTGIS
1.4542550492081365e-192,-1.1163246990062812,0.609,0.675,2.908510098416273e-189,CH,GPSM3
7.847038651492581e-192,0.4653768316231557,0.805,0.538,1.569407730298516e-188,CH,RABGAP1
1.170198027269159e-191,0.32151381998721223,0.724,0.363,2.340396054538318e-188,CH,SEPT4
6.774585986093127e-191,0.6383607820052756,0.659,0.251,1.3549171972186255e-187,CH,MRGPRF
8.024635251002495e-191,0.8680741871087745,0.733,0.405,1.604927050200499e-187,CH,DCN
1.2007956148609804e-187,-1.1002483465423718,0.649,0.724,2.401591229721961e-184,CH,ARHGAP18
3.2176654556825414e-187,0.2557759790775455,0.696,0.395,6.435330911365083e-184,CH,KCNAB1
5.033272617545182e-187,0.6202332699268507,0.766,0.509,1.0066545235090365e-183,CH,LBH
8.410457452212791e-187,0.6693433686141741,0.675,0.354,1.6820914904425583e-183,CH,CST6
3.148055204674127e-186,-0.8747675916956686,0.635,0.686,6.2961104093482545e-183,CH,SLC2A3
1.111198743291668e-184,-1.2599573177112424,0.546,0.657,2.2223974865833362e-181,CH,CLEC2B
7.655537457474555e-184,-1.0931258861164577,0.601,0.7,1.531107491494911e-180,CH,PYCARD
4.239126099944033e-182,0.6156119727559555,0.662,0.291,8.478252199888066e-179,CH,AOC3
4.452581838425374e-182,-1.1047692636305746,0.522,0.644,8.905163676850747e-179,CH,HCLS1
9.887061890349392e-181,-0.3330922350395444,0.166,0.348,1.9774123780698784e-177,CH,GAS7
