p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.645036618682623e-12,0.32605711164154877,0.155,0.027,1.906660356998605e-7,KLF4WTeYFPpos1,Pola2
7.444992361397732e-12,0.8637900598589365,0.214,0.05,2.136191658255851e-7,KLF4WTeYFPpos1,Csf2ra
8.20671750107253e-12,0.2910463121587173,0.167,0.031,2.354753452582741e-7,KLF4WTeYFPpos1,Gm10110
9.723251391741268e-12,0.963626240670004,0.25,0.062,2.789892521832322e-7,KLF4WTeYFPpos1,Fcrls
1.0074458301227734e-11,0.2812665960268462,0.214,0.047,2.8906643203712737e-7,KLF4WTeYFPpos1,Il2
1.1892396294079708e-11,0.3357103280591186,0.202,0.044,3.4122852686602903e-7,KLF4WTeYFPpos1,A830082K12Rik
1.308585275910699e-11,0.7733682508644175,0.655,0.343,3.754723732170569e-7,KLF4WTeYFPpos1,Grcc10
1.5415210946662468e-11,0.26454722739801406,0.202,0.044,4.423086476925862e-7,KLF4WTeYFPpos1,Gm17430
1.6908711775588048e-11,1.5153103306410796,0.643,0.421,4.851616669769479e-7,KLF4WTeYFPpos1,Vwa1
4.7922487676738776e-11,0.2619499209821723,0.167,0.033,1.3750399389086656e-6,KLF4WTeYFPpos1,Timm23
5.956243538454107e-11,0.6860833378318967,0.94,0.94,1.709024958488637e-6,KLF4WTeYFPpos1,Rpl38
6.093631626835266e-11,0.8317328305898268,0.917,0.84,1.7484457226878427e-6,KLF4WTeYFPpos1,Eef2
6.680604570981194e-11,-0.4560468952079315,1,0.997,1.916865869551634e-6,KLF4WTeYFPpos1,mt-Atp6
9.693450800493296e-11,0.7293865168722613,1,0.98,2.781341838185541e-6,KLF4WTeYFPpos1,Eef1a1
1.0951461271490553e-10,0.34004714725941343,0.345,0.107,3.1423027826287844e-6,KLF4WTeYFPpos1,Iqsec1
1.3322027320865859e-10,0.38569701142036694,0.274,0.075,3.822489299176041e-6,KLF4WTeYFPpos1,Rasd1
1.765421722044697e-10,0.36797354726384157,0.286,0.083,5.065524547062849e-6,KLF4WTeYFPpos1,Ngef
2.1274383414132547e-10,0.7019236282443493,0.964,0.952,6.104258833017052e-6,KLF4WTeYFPpos1,Rpl35
3.0166020242300127e-10,0.2701120774969039,0.202,0.048,8.655536188123175e-6,KLF4WTeYFPpos1,Mesdc1
3.3398810484966813e-10,0.5016295908854376,0.393,0.147,9.583120692451528e-6,KLF4WTeYFPpos1,Gm4707
3.698763954564792e-10,0.3872954376937452,0.31,0.094,1.0612863414832758e-5,KLF4WTeYFPpos1,Bpifb1
4.1421501777668806e-10,0.69581702681317,0.44,0.179,1.188507150506651e-5,KLF4WTeYFPpos1,Klf10
4.4687956879858645e-10,0.41316083174697066,0.298,0.091,1.2822315467537842e-5,KLF4WTeYFPpos1,Nutf2
5.237111038186109e-10,0.3228298036497167,0.31,0.095,1.5026842701867404e-5,KLF4WTeYFPpos1,Itga10
6.602834784844782e-10,0.6303338736188413,0.286,0.09,1.8945513848155133e-5,KLF4WTeYFPpos1,Bmp2
7.24602794106937e-10,0.5040543115611311,0.333,0.115,2.0791027971310345e-5,KLF4WTeYFPpos1,Zfp280d
8.446766515910966e-10,0.274676320778631,0.155,0.032,2.4236307164103333e-5,KLF4WTeYFPpos1,Tecpr2
1.1436820026706892e-9,0.259935451547769,0.25,0.069,3.281566770263009e-5,KLF4WTeYFPpos1,Rpl21-ps4
1.1666492421821463e-9,0.673323549387391,0.881,0.777,3.347466670593232e-5,KLF4WTeYFPpos1,Pkm
1.2327972541483336e-9,0.5374896141401593,0.381,0.14,3.537265161327814e-5,KLF4WTeYFPpos1,Tpm3-rs7
1.255466540311552e-9,0.6681621638309037,0.643,0.347,3.6023101441159364e-5,KLF4WTeYFPpos1,Gm10320
1.4302586011429621e-9,0.7778263699423928,0.667,0.368,4.1038410042595014e-5,KLF4WTeYFPpos1,Gm8186
1.457231029056325e-9,0.365826233847782,0.179,0.041,4.1812329916713136e-5,KLF4WTeYFPpos1,Pilra
3.285610314002398e-9,0.8776344675200237,0.488,0.232,9.42740167396708e-5,KLF4WTeYFPpos1,Anxa8
3.3642420846389415e-9,0.9449450789302549,0.75,0.606,9.653019813454515e-5,KLF4WTeYFPpos1,Jund
3.6128792836144833e-9,-0.7894044790514574,0.583,0.781,1.0366434528475037e-4,KLF4WTeYFPpos1,Son
4.812361474103522e-9,0.42685231732835927,0.345,0.125,1.3808108777645236e-4,KLF4WTeYFPpos1,Rarg
6.533849788925667e-9,0.26055349145122964,0.238,0.069,1.8747575199364416e-4,KLF4WTeYFPpos1,Elmo2
6.933051731703374e-9,0.28442831749355413,0.262,0.079,1.9893005333776492e-4,KLF4WTeYFPpos1,Gpc1
8.649924529075081e-9,-0.8926291784700435,0.655,0.82,2.481922845127513e-4,KLF4WTeYFPpos1,Hsp90aa1
9.38858328967399e-9,0.28572473603948767,0.155,0.035,2.693866203306158e-4,KLF4WTeYFPpos1,Gm13305
1.1130365245356197e-8,1.1404579176041887,0.667,0.388,3.1936356998500535e-4,KLF4WTeYFPpos1,Tnfrsf11b
1.166331409371804e-8,0.30778783386338027,0.202,0.054,3.3465547129105176e-4,KLF4WTeYFPpos1,Cilp2
1.3299416361123467e-8,-5.3834909995579485,0.048,0.348,3.816001536497156e-4,KLF4WTeYFPpos1,Hba-a2
1.3989686763868818e-8,0.5251773715830093,0.31,0.107,4.01406082315688e-4,KLF4WTeYFPpos1,Dnajc14
1.880222251419782e-8,0.27499474005138325,0.214,0.061,5.39492170599878e-4,KLF4WTeYFPpos1,Mtf1
1.9266343394438308e-8,0.46914631318856065,0.345,0.127,5.528091910166183e-4,KLF4WTeYFPpos1,Fzd9
1.9476670957784984e-8,0.5444768657299088,0.274,0.091,5.588441197917246e-4,KLF4WTeYFPpos1,Erf
2.5235773044145837e-8,0.3223906718074651,0.25,0.078,7.240900359556765e-4,KLF4WTeYFPpos1,Fam19a5
2.8638074741375912e-8,0.5348933711006837,0.631,0.345,8.21712278554299e-4,KLF4WTeYFPpos1,Gm11273
3.037574603314453e-8,0.4404533085636921,0.274,0.092,8.71571280929016e-4,KLF4WTeYFPpos1,Eps8l2
3.3642380680693815e-8,0.693169491565107,0.952,0.911,9.653008288711476e-4,KLF4WTeYFPpos1,Rps26
3.9065521421688845e-8,0.652792530739189,0.631,0.363,0.001120907006152518,KLF4WTeYFPpos1,Plp2
5.032882196530417e-8,0.6441934644789242,1,0.703,0.0014440848886504726,KLF4WTeYFPpos1,Dcn
5.3965129948752563e-8,0.7692675744761184,0.548,0.309,0.0015484214736195573,KLF4WTeYFPpos1,Srpk1
5.40649802769007e-8,0.5498641928593475,0.976,0.959,0.0015512864790851117,KLF4WTeYFPpos1,Rps28
6.649920213993012e-8,0.7814508773757367,0.786,0.614,0.001908061607001015,KLF4WTeYFPpos1,Dap
7.178949960175752e-8,-5.631525956207188,0.107,0.366,0.0020598561120732284,KLF4WTeYFPpos1,Hba-a1
7.215849297593927e-8,0.6582877555911368,0.881,0.775,0.0020704436389586255,KLF4WTeYFPpos1,Gapdh
7.271356465579809e-8,1.0321043802270553,0.881,0.664,0.0020863703106688146,KLF4WTeYFPpos1,Ptms
9.180996467582467e-8,0.42026087541783386,0.524,0.245,0.002634303316443437,KLF4WTeYFPpos1,Gm10094
9.478383266996435e-8,0.5418965764831032,0.488,0.235,0.002719632510799287,KLF4WTeYFPpos1,Dhrs3
1.1417333011125569e-7,0.43856942217106204,0.369,0.143,0.0032759753608822594,KLF4WTeYFPpos1,Srp68
1.2067981816952122e-7,0.372498619369132,0.262,0.09,0.0034626660227380724,KLF4WTeYFPpos1,A230065H16Rik
1.213306979763096e-7,-0.6648945705712488,0.845,0.973,0.0034813417170342516,KLF4WTeYFPpos1,H3f3b
1.3757673021626235e-7,1.0725140280265715,0.357,0.154,0.003947489120095215,KLF4WTeYFPpos1,Cst6
1.424511918928265e-7,-5.466905511018645,0.5,0.563,0.00408735204898087,KLF4WTeYFPpos1,Hbb-bs
1.5064306533938408e-7,0.5917121606900188,0.512,0.259,0.004322401473782948,KLF4WTeYFPpos1,Susd5
1.6289666503436713e-7,1.1968454607505254,0.393,0.187,0.004673994009831096,KLF4WTeYFPpos1,Atf5
1.7068291371990074e-7,0.5466328514557368,1,0.978,0.004897404843365111,KLF4WTeYFPpos1,Rpl37
1.8931586273574526e-7,-0.34263210077164175,0.976,0.987,0.005432040049476739,KLF4WTeYFPpos1,mt-Cytb
1.9599174367675782e-7,0.4453222290176315,0.464,0.206,0.005623591101317212,KLF4WTeYFPpos1,Phb
1.9910117552135791e-7,0.35567145404787504,0.155,0.04,0.005712810029234323,KLF4WTeYFPpos1,F11r
2.0065257329424096e-7,0.7747336305356582,0.857,0.708,0.005757324285531656,KLF4WTeYFPpos1,Fxyd5
2.287597640009417e-7,0.7048363164569631,1,0.775,0.00656380390847902,KLF4WTeYFPpos1,Sparc
3.3923800246968773e-7,0.843570240390183,0.726,0.425,0.00973375600486275,KLF4WTeYFPpos1,Lcn2
4.259265765428393e-7,0.2743977313140647,0.25,0.085,0.012221111260743689,KLF4WTeYFPpos1,Tcirg1
4.2872711147502566e-7,0.6585826007509525,0.417,0.176,0.01230146700955291,KLF4WTeYFPpos1,C1qa
4.5434518968198424e-7,0.8244574710722664,0.369,0.162,0.013036526527545174,KLF4WTeYFPpos1,S100b
4.943871569803887e-7,0.755934888811195,0.238,0.086,0.014185450695238295,KLF4WTeYFPpos1,Vps8
5.197752165501965e-7,0.5692414370329084,0.631,0.406,0.014913910288474786,KLF4WTeYFPpos1,Tgfb1
5.312475785486019e-7,0.2574840101825143,0.286,0.105,0.015243086771295032,KLF4WTeYFPpos1,3110040N11Rik
5.511840326623397e-7,0.3841939159530453,0.202,0.064,0.015815123449180516,KLF4WTeYFPpos1,Cebpa
